student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,Performance Index
-0.7102030231121789,0.2372263464872275,0.003837563006406229,1.5009068050545102,1.2393494787302999,-0.7561858774207226,2.379892864356344,1.1563635049966183,1.2268148807642185,1.4197344859629577,-1.2312143716180022,-1.5678814858815648,87.6
-1.0842566271108496,-0.6380466948584751,0.003837563006406229,1.0008753870544236,1.2566807161844475,-0.8895325655090822,-0.420186981933935,1.2140281481340953,1.2268148807642185,0.004555108620820073,-0.001229984387230636,-1.5678814858815648,80.4
-0.18107087045662623,-0.2004101741856238,0.003837563006406229,1.0008753870544236,0.6240905491080572,1.6962336469869306,-0.420186981933935,0.34905850107193476,0.0007662803752430935,1.4197344859629577,-0.001229984387230636,-0.1506675559281703,94.5
-0.4033270977633156,-0.2004101741856238,0.003837563006406229,1.0008753870544236,0.312128274933399,-1.306965676046555,-0.420186981933935,0.0030706422470706844,-1.2252823200137326,1.4197344859629577,1.2287544028435409,-0.1506675559281703,50.7
-0.6920702306745702,-1.5133197362041777,1.231857725056382,-0.999250284945923,-0.08649018651199782,0.4903157721008972,-0.420186981933935,0.4643877873468896,1.2268148807642185,1.4197344859629577,1.2287544028435409,-0.1506675559281703,79.8
-0.7348981594795888,-1.0756832155313265,1.231857725056382,-0.999250284945923,-0.4634446011397099,0.5424949109180817,-0.420186981933935,-1.2655515067774317,-1.2252823200137326,-1.4106242687213175,1.2287544028435409,-0.1506675559281703,57.2
-1.4365508801843898,1.5501359085057815,-1.2241825990435695,1.5009068050545102,0.7410764019235538,-0.5880530967875739,-0.420186981933935,-1.2655515067774317,-1.2252823200137326,0.7121447972918888,1.2287544028435409,-0.1506675559281703,64.5
-0.5475259709576323,0.6748628671600788,0.003837563006406229,-0.999250284945923,-0.9487192498558449,-1.2953703118649587,-0.420186981933935,-1.2655515067774317,-1.2252823200137326,-0.7030345800502488,-0.001229984387230636,-0.1506675559281703,42.2
-0.5993339493508001,-0.6380466948584751,-1.2241825990435695,-1.4992817029460097,0.8797263015567354,-0.17641766834089964,-0.420186981933935,0.6950463598967989,-1.2252823200137326,-1.4106242687213175,-0.001229984387230636,1.2665463740252243,77.0
-0.891876334010887,-1.5133197362041777,1.231857725056382,0.0008125510542502456,0.5677640273820772,0.2989922631045557,2.379892864356344,0.8103756461717542,-1.2252823200137326,-0.7030345800502488,-1.2312143716180022,-0.1506675559281703,70.8
1.0080949269278827,1.1124993878329301,0.003837563006406229,1.5009068050545102,-0.34212593896067606,-0.164822304159303,-0.420186981933935,1.6176806500964376,-1.2252823200137326,-0.7030345800502488,-0.001229984387230636,-1.5678814858815648,59.8
-1.694209226059744,-0.6380466948584751,0.003837563006406229,-1.4992817029460097,0.736743592560017,0.40335054073892374,-0.420186981933935,0.6950463598967989,0.0007662803752430935,-0.7030345800502488,1.2287544028435409,1.2665463740252243,83.5
-1.6386019959177438,-0.2004101741856238,0.003837563006406229,1.5009068050545102,-0.9573848685829189,0.03229888692783728,-0.420186981933935,1.5600160069589595,-1.2252823200137326,1.4197344859629577,1.2287544028435409,-1.5678814858815648,52.4
0.09921029265041097,-0.6380466948584751,0.003837563006406229,0.5008439690543369,0.4161156996582848,1.0700839811807206,-0.420186981933935,0.752711003034277,0.0007662803752430935,-1.4106242687213175,-1.2312143716180022,-0.1506675559281703,74.6
0.5722171353800319,-0.2004101741856238,-1.2241825990435695,0.0008125510542502456,-1.5033188483885709,1.6962336469869306,-0.420186981933935,-1.496210079327341,-1.2252823200137326,-1.4106242687213175,-0.001229984387230636,1.2665463740252243,57.1
0.13530318426431778,0.2372263464872275,-1.2241825990435695,0.0008125510542502456,0.06515814121179443,0.913546564729169,-0.420186981933935,0.9257049324467085,1.2268148807642185,0.004555108620820073,1.2287544028435409,1.2665463740252243,79.1
1.1971940480629448,-0.6380466948584751,1.231857725056382,0.0008125510542502456,-1.0787035307619526,1.2672051722678608,-0.420186981933935,0.4067231442094124,1.2268148807642185,1.4197344859629577,-0.001229984387230636,1.2665463740252243,62.9
-1.5828220725144333,0.6748628671600788,-1.2241825990435695,0.5008439690543369,-1.6159718918405306,1.2614074901770629,-0.420186981933935,0.2913938579344576,-1.2252823200137326,1.4197344859629577,-0.001229984387230636,-0.1506675559281703,60.3
-0.08626226999712937,-0.2004101741856238,0.003837563006406229,0.5008439690543369,-1.2866783802117248,0.41494590492052036,-0.420186981933935,0.34905850107193476,-1.2252823200137326,0.004555108620820073,-1.2312143716180022,-0.1506675559281703,37.0
0.08211365978066562,1.5501359085057815,0.003837563006406229,1.5009068050545102,-0.5760976445916698,0.5308995467364851,-0.420186981933935,0.9833695755841857,1.2268148807642185,-0.7030345800502488,1.2287544028435409,-0.1506675559281703,71.3
-0.8345421712557813,-1.0756832155313265,1.231857725056382,-1.4992817029460097,1.0400402480076014,0.878760472184379,2.379892864356344,1.5023513638214823,1.2268148807642185,0.004555108620820073,-1.2312143716180022,1.2665463740252243,87.8
1.7166553780851062,0.2372263464872275,-1.2241825990435695,1.0008753870544236,0.7150795457423325,-0.5242785937887933,-0.420186981933935,0.8103756461717542,1.2268148807642185,1.4197344859629577,-0.001229984387230636,-0.1506675559281703,61.8
0.7706416926258642,0.2372263464872275,1.231857725056382,1.5009068050545102,-0.07782456778492397,1.191835305087484,2.379892864356344,1.3293574344090509,0.0007662803752430935,-1.4106242687213175,-0.001229984387230636,-1.5678814858815648,86.1
-0.41420677322588084,-0.6380466948584751,0.003837563006406229,-0.4992188669458364,-1.1306972431243956,-0.9011279296906785,-0.420186981933935,-1.6115393656022958,1.2268148807642185,-0.7030345800502488,-1.2312143716180022,1.2665463740252243,19.599
0.21715979012552272,1.5501359085057815,1.231857725056382,0.5008439690543369,1.5859742278132534,-0.15322693997770637,-0.420186981933935,1.2140281481340953,0.0007662803752430935,-0.7030345800502488,-0.001229984387230636,1.2665463740252243,85.3
0.6931024182974233,0.2372263464872275,-1.2241825990435695,-1.4992817029460097,-0.11681985205675618,-1.6142428268588613,-0.420186981933935,-0.9772282910900448,1.2268148807642185,-0.7030345800502488,-0.001229984387230636,-0.1506675559281703,49.0
1.484210248361094,1.1124993878329301,0.003837563006406229,0.0008125510542502456,-0.8707286813121804,1.191835305087484,-0.420186981933935,1.6753452932339148,0.0007662803752430935,-1.4106242687213175,1.2287544028435409,-1.5678814858815648,66.3
1.5985331873486839,1.5501359085057815,0.003837563006406229,1.5009068050545102,-0.7060819254977775,0.020703522746240644,-0.420186981933935,0.06073528538454786,1.2268148807642185,-1.4106242687213175,-0.001229984387230636,-0.1506675559281703,62.9
-0.5024530297555765,-1.5133197362041777,-1.2241825990435695,0.5008439690543369,0.46377660265719106,0.26420617055976664,2.379892864356344,-1.3808807930523865,0.0007662803752430935,-1.4106242687213175,1.2287544028435409,1.2665463740252243,61.0
0.4471872141911873,1.1124993878329301,-1.2241825990435695,-0.999250284945923,-0.7537428284966836,-0.10684548325132066,-0.420186981933935,-0.5735757891277031,0.0007662803752430935,0.7121447972918888,-0.001229984387230636,-1.5678814858815648,41.8
-1.6496543646416197,0.2372263464872275,1.231857725056382,1.0008753870544236,1.607638274630938,-0.5938507788783722,-0.420186981933935,0.1760645716595027,1.2268148807642185,0.7121447972918888,-0.001229984387230636,-0.1506675559281703,82.5
1.395273218786156,0.6748628671600788,-1.2241825990435695,-1.4992817029460097,-0.2468041329628639,0.6120670960076606,2.379892864356344,-1.4385454361898637,0.0007662803752430935,-1.4106242687213175,-0.001229984387230636,-1.5678814858815648,50.6
